,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,CRS_ARR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
176,2008,3,4,CO,IAH,TX,EWR,NJ,1040,1516,1400.0,1,0,0,0,0
177,2008,3,3,CO,IAH,TX,EWR,NJ,1040,1516,1400.0,0,0,1,0,1
178,2008,3,4,CO,IAH,TX,EWR,NJ,1040,1516,1400.0,0,0,1,0,0
179,2008,3,7,CO,IAH,TX,EWR,NJ,1040,1519,1400.0,0,0,1,0,0
180,2008,3,1,CO,IAH,TX,EWR,NJ,1040,1516,1400.0,0,0,1,0,0
181,2008,3,7,CO,IAH,TX,LAX,CA,1900,2047,1379.0,1,0,1,0,1
182,2008,3,1,CO,IAH,TX,LAX,CA,1900,2047,1379.0,0,1,1,0,1
183,2008,3,4,CO,IAH,TX,LAX,CA,1900,2047,1379.0,0,1,0,0,1
184,2008,3,1,CO,IAH,TX,LAX,CA,1900,2047,1379.0,1,0,0,0,1
185,2008,3,5,CO,IAH,TX,LAX,CA,1900,2047,1379.0,1,0,1,0,1
186,2008,3,6,CO,IAH,TX,LAX,CA,1905,2047,1379.0,1,0,0,0,1
187,2008,3,7,CO,IAH,TX,LAX,CA,1900,2047,1379.0,1,0,0,0,1
188,2008,3,2,CO,IAH,TX,LAX,CA,1900,2047,1379.0,0,1,0,0,1
189,2008,3,3,CO,IAH,TX,LAX,CA,1900,2047,1379.0,0,0,1,1,1
190,2008,3,5,CO,IAH,TX,LAX,CA,1900,2047,1379.0,1,0,1,0,0
191,2008,3,2,CO,IAH,TX,LAX,CA,1900,2047,1379.0,1,0,0,0,0
192,2008,3,4,CO,IAH,TX,LAX,CA,1900,2047,1379.0,0,0,0,0,1
193,2008,3,6,CO,IAH,TX,LAX,CA,1905,2047,1379.0,1,0,0,0,1
194,2008,3,7,CO,IAH,TX,LAX,CA,1900,2047,1379.0,0,0,1,1,0
195,2008,3,6,CO,IAH,TX,EWR,NJ,1300,1739,1400.0,1,0,0,0,0
196,2008,3,1,CO,IAH,TX,EWR,NJ,1320,1759,1400.0,0,1,1,0,1
197,2008,3,6,CO,IAH,TX,EWR,NJ,1320,1759,1400.0,0,0,1,0,0
198,2008,3,1,CO,IAH,TX,EWR,NJ,1320,1759,1400.0,1,0,0,0,0
199,2008,3,6,CO,IAH,TX,EWR,NJ,1320,1751,1400.0,0,0,1,0,0
200,2008,3,1,CO,IAH,TX,EWR,NJ,1320,1759,1400.0,0,0,1,0,0
201,2008,3,2,CO,IAH,TX,EWR,NJ,1320,1759,1400.0,1,0,0,0,0
202,2008,3,3,CO,IAH,TX,EWR,NJ,1320,1759,1400.0,0,0,1,0,1
203,2008,3,5,CO,IAH,TX,EWR,NJ,1320,1759,1400.0,0,0,1,0,0
204,2008,3,7,CO,IAH,TX,EWR,NJ,1320,1759,1400.0,1,0,0,0,1
205,2008,3,3,CO,IAH,TX,EWR,NJ,1320,1759,1400.0,0,0,1,0,0
206,2008,3,5,CO,IAH,TX,EWR,NJ,1320,1759,1400.0,0,0,1,0,0
207,2008,3,7,CO,IAH,TX,EWR,NJ,1320,1759,1400.0,1,0,1,0,1
208,2008,3,1,CO,IAH,TX,EWR,NJ,1320,1759,1400.0,0,0,1,0,0
209,2008,3,2,CO,IAH,TX,EWR,NJ,800,1236,1400.0,1,0,0,0,0
210,2008,3,6,CO,IAH,TX,EWR,NJ,800,1216,1400.0,0,0,0,1,0
211,2008,3,2,CO,IAH,TX,EWR,NJ,800,1224,1400.0,1,0,0,0,0
212,2008,3,6,CO,IAH,TX,EWR,NJ,800,1216,1400.0,1,0,1,0,0
213,2008,3,7,CO,IAH,TX,EWR,NJ,800,1224,1400.0,1,0,1,0,0
214,2008,3,1,CO,IAH,TX,EWR,NJ,800,1224,1400.0,0,0,1,0,0
215,2008,3,6,CO,IAH,TX,EWR,NJ,1430,1908,1400.0,0,0,1,0,0
216,2008,3,2,CO,IAH,TX,EWR,NJ,1430,1910,1400.0,0,0,1,0,0
217,2008,3,5,CO,IAH,TX,EWR,NJ,1430,1910,1400.0,0,0,1,0,0
218,2008,3,7,CO,IAH,TX,EWR,NJ,1430,1910,1400.0,0,0,1,0,1
219,2008,3,1,CO,IAH,TX,EWR,NJ,1430,1910,1400.0,1,0,1,0,0
220,2008,3,2,CO,IAH,TX,EWR,NJ,1430,1910,1400.0,1,0,0,0,0
221,2008,3,2,CO,IAH,TX,EWR,NJ,1430,1910,1400.0,1,0,0,0,0
222,2008,3,4,CO,IAH,TX,EWR,NJ,1430,1910,1400.0,1,0,1,0,0
223,2008,3,5,CO,IAH,TX,EWR,NJ,1430,1910,1400.0,0,0,1,0,1
224,2008,3,5,CO,IAH,TX,EWR,NJ,1430,1910,1400.0,0,0,1,0,0
225,2008,3,7,CO,IAH,TX,EWR,NJ,1430,1910,1400.0,1,0,1,0,0
226,2008,3,1,CO,IAH,TX,EWR,NJ,1430,1910,1400.0,0,0,1,0,0
227,2008,3,1,CO,IAH,TX,HNL,HI,1125,1550,3904.0,0,1,1,0,0
228,2008,3,7,CO,IAH,TX,HNL,HI,1125,1450,3904.0,1,0,0,0,0
229,2008,3,1,CO,IAH,TX,HNL,HI,1125,1450,3904.0,0,1,1,0,0
230,2008,3,6,CO,IAH,TX,HNL,HI,1125,1450,3904.0,1,0,1,0,0
231,2008,3,1,CO,IAH,TX,HNL,HI,1125,1450,3904.0,1,0,0,0,0
232,2008,3,2,CO,IAH,TX,HNL,HI,1125,1450,3904.0,0,1,0,0,1
233,2008,3,3,CO,IAH,TX,HNL,HI,1125,1450,3904.0,1,0,0,0,0
234,2008,3,4,CO,IAH,TX,HNL,HI,1125,1450,3904.0,1,0,0,0,0
235,2008,3,6,CO,IAH,TX,HNL,HI,1125,1435,3904.0,1,0,1,0,0
236,2008,3,7,CO,IAH,TX,HNL,HI,1125,1435,3904.0,0,0,1,0,0
237,2008,3,1,CO,IAH,TX,HNL,HI,1125,1435,3904.0,1,0,1,0,0
238,2008,3,1,CO,IAH,TX,EWR,NJ,630,1049,1400.0,1,0,0,0,0
239,2008,3,6,CO,IAH,TX,EWR,NJ,630,1041,1400.0,0,0,1,0,0
240,2008,3,4,CO,IAH,TX,EWR,NJ,630,1049,1400.0,1,0,0,0,0
241,2008,3,2,CO,IAH,TX,EWR,NJ,630,1049,1400.0,1,0,1,0,0
242,2008,3,7,CO,IAH,TX,EWR,NJ,630,1041,1400.0,1,0,1,0,0
243,2008,3,1,CO,IAH,TX,EWR,NJ,630,1049,1400.0,1,0,1,0,0
244,2008,3,7,CO,IAH,TX,LAX,CA,1415,1555,1379.0,1,0,0,0,0
245,2008,3,1,CO,IAH,TX,LAX,CA,1430,1610,1379.0,0,0,1,0,0
246,2008,3,7,CO,IAH,TX,LAX,CA,1420,1600,1379.0,0,0,1,0,1
247,2008,3,5,CO,IAH,TX,LAX,CA,1420,1600,1379.0,1,0,1,0,0
248,2008,3,6,CO,IAH,TX,LAX,CA,1415,1550,1379.0,0,0,1,0,1
249,2008,3,2,CO,IAH,TX,LAX,CA,1420,1600,1379.0,1,0,0,0,1
250,2008,3,6,CO,IAH,TX,LAX,CA,1415,1550,1379.0,0,0,0,0,1
251,2008,3,7,CO,IAH,TX,LAX,CA,1420,1600,1379.0,1,0,1,0,0
252,2008,3,1,CO,IAH,TX,LAX,CA,1430,1610,1379.0,1,0,0,0,1
253,2008,3,6,CO,IAH,TX,ORD,IL,1330,1601,925.0,1,0,0,0,0
254,2008,3,1,CO,IAH,TX,ORD,IL,1335,1611,925.0,0,0,1,0,0
255,2008,3,2,CO,IAH,TX,ORD,IL,1335,1614,925.0,1,0,0,0,0
256,2008,3,1,CO,IAH,TX,ORD,IL,1335,1611,925.0,0,1,1,0,1
257,2008,3,3,CO,IAH,TX,ORD,IL,1335,1614,925.0,1,0,0,0,0
258,2008,3,2,CO,IAH,TX,ORD,IL,1335,1614,925.0,0,0,1,0,0
259,2008,3,3,CO,IAH,TX,ORD,IL,1335,1614,925.0,1,0,0,0,0
260,2008,3,4,CO,IAH,TX,ORD,IL,1335,1611,925.0,0,0,1,0,0
261,2008,3,7,CO,IAH,TX,ORD,IL,1335,1611,925.0,0,0,1,0,0
